"@timestamp per week","processName.keyword: Descending",filters,Count
"2020-09-28","P00244_Custommade_SalesPerformance_Management_W10JPO16JP_ProdEnv_P00244_UR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00274_SV_Store_Visit_Report_Monitor_ProdEnv_P00274_UR_W10ENO16EN",STARTED,225
"2020-09-28","P00274_SV_Store_Visit_Report_Monitor_ProdEnv_P00274_UR_W10ENO16EN",COMPLETED,222
"2020-09-28","P00154_SellingPriceChangeDirectionsNotice_ProdEnv_P00154_AR_W10JPO16JP",STARTED,2
"2020-09-28","P00154_SellingPriceChangeDirectionsNotice_ProdEnv_P00154_AR_W10JPO16JP",COMPLETED,2
"2020-09-28","P00207_Maternity_leave_notification_and_setup_ProdEnv_P00207_UR_W10ENO16EN",STARTED,21
"2020-09-28","P00207_Maternity_leave_notification_and_setup_ProdEnv_P00207_UR_W10ENO16EN",COMPLETED,21
"2020-09-28","P00018_02_FixLogisticsActualCost_DownloadSAP_W10JPO16JP_ProdEnv_P00018_AR_W10JPO16JP",STARTED,8
"2020-09-28","P00018_02_FixLogisticsActualCost_DownloadSAP_W10JPO16JP_ProdEnv_P00018_AR_W10JPO16JP",COMPLETED,8
"2020-09-28","P00112_04_UpdateAuditRecord_W10JPO16JP_ProdEnv_P00112_UR_W10JPO16JP",STARTED,0
"2020-09-28","P00112_04_UpdateAuditRecord_W10JPO16JP_ProdEnv_P00112_UR_W10JPO16JP",COMPLETED,0
"2020-09-28","P00037_Service_Desk_Operation_Email_Email_Group_Add_or_remove_members_ProdEnv_P00037_AR_W10JPO16JP",STARTED,19
"2020-09-28","P00037_Service_Desk_Operation_Email_Email_Group_Add_or_remove_members_ProdEnv_P00037_AR_W10JPO16JP",COMPLETED,8
"2020-09-28","P00014_04_CheckFlyerFinalProduct_W10JPO16JP_ProdEnv_P00014_AR_W10JPO16JP",STARTED,4
"2020-09-28","P00014_04_CheckFlyerFinalProduct_W10JPO16JP_ProdEnv_P00014_AR_W10JPO16JP",COMPLETED,2
"2020-09-28","P00002_06_CPay_ConfirmCreditCardSales_W10JPO16JP_ProdEnv_P00002_UR_W10JPO16JP",STARTED,7
"2020-09-28","P00002_06_CPay_ConfirmCreditCardSales_W10JPO16JP_ProdEnv_P00002_UR_W10JPO16JP",COMPLETED,7
"2020-09-28","P00002_05_SUNMI_ConfirmCreditCardSales_W10JPO16JP_ProdEnv_P00002_UR_W10JPO16JP",STARTED,7
"2020-09-28","P00002_05_SUNMI_ConfirmCreditCardSales_W10JPO16JP_ProdEnv_P00002_UR_W10JPO16JP",COMPLETED,7
"2020-09-28","P00069_01_CreateGlobalMDReport_W10JPO16JP_ProdEnv_P00069_UR_W10JPO16JP",STARTED,2
"2020-09-28","P00069_01_CreateGlobalMDReport_W10JPO16JP_ProdEnv_P00069_UR_W10JPO16JP",COMPLETED,2
"2020-09-28","P00277_02_GU_AutoUpgrade_W10JPO16JP_ProdEnv_P00277_02_UR_W10JPO16JP",STARTED,6
"2020-09-28","P00277_02_GU_AutoUpgrade_W10JPO16JP_ProdEnv_P00277_02_UR_W10JPO16JP",COMPLETED,6
"2020-09-28","P00131_02_SendMailToFlyerSupplier_ProdEnv_P00131_AR_W10JPO16JP",STARTED,2
"2020-09-28","P00131_02_SendMailToFlyerSupplier_ProdEnv_P00131_AR_W10JPO16JP",COMPLETED,2
"2020-09-28","P00062_01_WeeklyAmountReport_W10JPO16JP_ProdEnv_P00062_AR_W10JPO16JP",STARTED,0
"2020-09-28","P00062_01_WeeklyAmountReport_W10JPO16JP_ProdEnv_P00062_AR_W10JPO16JP",COMPLETED,0
"2020-09-28","P00162_01_ContractRenewalOfFixedTermEmployees_W10JPO16JP_ProdEnv_P00162_AR_W10JPO16JP",STARTED,10
"2020-09-28","P00162_01_ContractRenewalOfFixedTermEmployees_W10JPO16JP_ProdEnv_P00162_AR_W10JPO16JP",COMPLETED,9
"2020-09-28","P00232_02_ColorSize_Report_Automation_2_ProdEnv_P00232_UR_W10ENO16EN",STARTED,140
"2020-09-28","P00232_02_ColorSize_Report_Automation_2_ProdEnv_P00232_UR_W10ENO16EN",COMPLETED,138
"2020-09-28","P00209_01_OrderExecution_W10JPO16JP_ProdEnv_P00209_UR_W10JPO16JP",STARTED,28
"2020-09-28","P00209_01_OrderExecution_W10JPO16JP_ProdEnv_P00209_UR_W10JPO16JP",COMPLETED,28
"2020-09-28","P00093_05_FixLogisticsActualCost2_Estimate_W10JPO16JP_ProdEnv_P00093_AR_W10JPO16JP",STARTED,2
"2020-09-28","P00093_05_FixLogisticsActualCost2_Estimate_W10JPO16JP_ProdEnv_P00093_AR_W10JPO16JP",COMPLETED,2
"2020-09-28","P00210_B200_W10JPO16JP_ProdEnv_P00210_UR_W10JPO16JP",STARTED,0
"2020-09-28","P00210_B200_W10JPO16JP_ProdEnv_P00210_UR_W10JPO16JP",COMPLETED,0
"2020-09-28","P00192_WeekendBusinessReport_W10ENO16EN_ProdEnv_P00192_UR_W10ENO10EN",STARTED,5
"2020-09-28","P00192_WeekendBusinessReport_W10ENO16EN_ProdEnv_P00192_UR_W10ENO10EN",COMPLETED,0
"2020-09-28","P00015_3_SumByTheDayNextWeek_ProdEnv_P00015_AR",STARTED,0
"2020-09-28","P00015_3_SumByTheDayNextWeek_ProdEnv_P00015_AR",COMPLETED,0
"2020-09-28","P00276_10_GU_Data_Extraction_ARKOfficialPlan_ProdEnv_P00276_10_UR_W10JPO16JP",STARTED,4
"2020-09-28","P00276_10_GU_Data_Extraction_ARKOfficialPlan_ProdEnv_P00276_10_UR_W10JPO16JP",COMPLETED,4
"2020-09-28","P00153_01_DeliveryKPI_DownloadQuery_W10JPO16JP_ProdEnv_P00153_UR_W10JPO16JP",STARTED,1
"2020-09-28","P00153_01_DeliveryKPI_DownloadQuery_W10JPO16JP_ProdEnv_P00153_UR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00092_01_SendRemindMailForStockOption_W10JPO16JP_ProdEnv_P00092_UR_W10JPO16JP",STARTED,1
"2020-09-28","P00092_01_SendRemindMailForStockOption_W10JPO16JP_ProdEnv_P00092_UR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00012_03_DVPaymentRefundPosting_W10JPO16JP_ProdEnv_P00012_AR_W10JPO16JP",STARTED,0
"2020-09-28","P00012_03_DVPaymentRefundPosting_W10JPO16JP_ProdEnv_P00012_AR_W10JPO16JP",COMPLETED,0
"2020-09-28","P00232_03_ColorSize_Report_Automation_A",STARTED,79
"2020-09-28","P00232_03_ColorSize_Report_Automation_A",COMPLETED,76
"2020-09-28","P00276_01_GU_Data_Extraction_SKU_ProdEnv_P00276_01_UR_W10JPO16JP",STARTED,15
"2020-09-28","P00276_01_GU_Data_Extraction_SKU_ProdEnv_P00276_01_UR_W10JPO16JP",COMPLETED,15
"2020-09-28","P00271_GU_PODeadLineReport_W10JPO16JP_ProEnv_P00271_UR_W10JPO16JP",STARTED,8
"2020-09-28","P00271_GU_PODeadLineReport_W10JPO16JP_ProEnv_P00271_UR_W10JPO16JP",COMPLETED,0
"2020-09-28","P00284_GU_Global_SKUReport_ProdEnv_P00284_UR_W10JPO16JP",STARTED,2
"2020-09-28","P00284_GU_Global_SKUReport_ProdEnv_P00284_UR_W10JPO16JP",COMPLETED,2
"2020-09-28","P00200_02_EC_Report_W10JPO16JP_ProdEnv_P00200_02_UR_W10JPO16JP",STARTED,21
"2020-09-28","P00200_02_EC_Report_W10JPO16JP_ProdEnv_P00200_02_UR_W10JPO16JP",COMPLETED,21
"2020-09-28","P00294_EC_Out_of_SKU_Rate_Report_ProdEnv_P00294_UR_W10ENO16EN",STARTED,74
"2020-09-28","P00294_EC_Out_of_SKU_Rate_Report_ProdEnv_P00294_UR_W10ENO16EN",COMPLETED,73
"2020-09-28","P00112_02_MakeRiskDeterminationByStore_W10JPO16JP_ProdEnv_P00112_UAT",STARTED,16
"2020-09-28","P00112_02_MakeRiskDeterminationByStore_W10JPO16JP_ProdEnv_P00112_UAT",COMPLETED,16
"2020-09-28","P00165_02_CreateEndStockList_W10JPO16JP_ProdEnv_P00165_UR_W10JPO16JP",STARTED,9
"2020-09-28","P00165_02_CreateEndStockList_W10JPO16JP_ProdEnv_P00165_UR_W10JPO16JP",COMPLETED,9
"2020-09-28","P00151_SC_Order_W10JPO16JP_ProdEnv_P00151_AR_W10JPO16JP",STARTED,2
"2020-09-28","P00151_SC_Order_W10JPO16JP_ProdEnv_P00151_AR_W10JPO16JP",COMPLETED,2
"2020-09-28","P00253_03_EC_Omni-channel_Sales_Report_ProdEnv_P00253_UR_W10ENO16EN",STARTED,44
"2020-09-28","P00253_03_EC_Omni-channel_Sales_Report_ProdEnv_P00253_UR_W10ENO16EN",COMPLETED,44
"2020-09-28","P00018_03_FixLogisticActualCost_CreateDetailCost_W10JPO16JP_ProdEnv_P00018_UR_W10JPO16JP",STARTED,1
"2020-09-28","P00018_03_FixLogisticActualCost_CreateDetailCost_W10JPO16JP_ProdEnv_P00018_UR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00087_01_AlbDailyConfirmationTask_PM_W10JPO16JP_ProdEnv_P00087_UR_W10JPO16JP",STARTED,0
"2020-09-28","P00087_01_AlbDailyConfirmationTask_PM_W10JPO16JP_ProdEnv_P00087_UR_W10JPO16JP",COMPLETED,0
"2020-09-28","P00223_Abnormal_attendance_data_analysis___Notification_Weekly__ProdEnv_P00223_UR_W10ENO16EN",STARTED,36
"2020-09-28","P00223_Abnormal_attendance_data_analysis___Notification_Weekly__ProdEnv_P00223_UR_W10ENO16EN",COMPLETED,36
"2020-09-28","P00211_01_LogisticsKPI_QueryToolAutomation_ProdEnv_P00211_UR",STARTED,0
"2020-09-28","P00211_01_LogisticsKPI_QueryToolAutomation_ProdEnv_P00211_UR",COMPLETED,0
"2020-09-28","P00015_3_SumByTheDayNextWeek_W10JPO16JP_ProdEnv_P00015_AR_W10JPO16JP",STARTED,4
"2020-09-28","P00015_3_SumByTheDayNextWeek_W10JPO16JP_ProdEnv_P00015_AR_W10JPO16JP",COMPLETED,0
"2020-09-28","P00177_02_GlobalHBKKvsMDPlanReport_W10JPO16JP_ProdEnv_P00177_UR_W10JPO16JP",STARTED,2
"2020-09-28","P00177_02_GlobalHBKKvsMDPlanReport_W10JPO16JP_ProdEnv_P00177_UR_W10JPO16JP",COMPLETED,2
"2020-09-28","P00029_02_DeliScheSummary_WIN10JPO16JP_ProdEnv_P00029_AR_W10JPO16JP",STARTED,1
"2020-09-28","P00029_02_DeliScheSummary_WIN10JPO16JP_ProdEnv_P00029_AR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00130_02_MergeLessAmountStockRunOut_W10JPO16JP_ProdEnv_P00130_UR_W10JPO16JP",STARTED,0
"2020-09-28","P00130_02_MergeLessAmountStockRunOut_W10JPO16JP_ProdEnv_P00130_UR_W10JPO16JP",COMPLETED,0
"2020-09-28","P00232_11_ColorSize_Report_Automation_I_ProdEnv_P00232_UR_W10ENO16EN",STARTED,30
"2020-09-28","P00232_11_ColorSize_Report_Automation_I_ProdEnv_P00232_UR_W10ENO16EN",COMPLETED,30
"2020-09-28","P00230_01_MV_Analysis_DailyReport_A",STARTED,51
"2020-09-28","P00230_01_MV_Analysis_DailyReport_A",COMPLETED,51
"2020-09-28","P00096_AlbDailyConfirmationTask_AM_W10JPO16JP_ProdEnv_P00096_UR_W10JPO16JP",STARTED,0
"2020-09-28","P00096_AlbDailyConfirmationTask_AM_W10JPO16JP_ProdEnv_P00096_UR_W10JPO16JP",COMPLETED,0
"2020-09-28","P00246_AMEX_Reconciliation_ProdEnv_P00246_UR_W10JPO16EN",STARTED,1
"2020-09-28","P00246_AMEX_Reconciliation_ProdEnv_P00246_UR_W10JPO16EN",COMPLETED,1
"2020-09-28","P00015_1_SumUp200NextWeek_W10JPO16JP_ProdEnv_P00015_AR_W10JPO16JP",STARTED,4
"2020-09-28","P00015_1_SumUp200NextWeek_W10JPO16JP_ProdEnv_P00015_AR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00239_02_Abnormal_Absence_Notification_Monthly__ProdEnv_P00239_UR_W10ENO16EN",STARTED,1
"2020-09-28","P00239_02_Abnormal_Absence_Notification_Monthly__ProdEnv_P00239_UR_W10ENO16EN",COMPLETED,1
"2020-09-28","P00105_01_GetNGTarget_W10JPO16JP_ProdEnv_P00105_UR_W10JPO16JP",STARTED,0
"2020-09-28","P00105_01_GetNGTarget_W10JPO16JP_ProdEnv_P00105_UR_W10JPO16JP",COMPLETED,0
"2020-09-28","P00155_SummaryAgainstPreviousWeek_W10JPO16JP_ProdEnv_P00155_UR_W10JPO16JP",STARTED,2
"2020-09-28","P00155_SummaryAgainstPreviousWeek_W10JPO16JP_ProdEnv_P00155_UR_W10JPO16JP",COMPLETED,2
"2020-09-28","P00276_11_GU_Data_Extraction_PreActualReg_ProdEnv_P00276_11_UR_W10JPO16JP",STARTED,3
"2020-09-28","P00276_11_GU_Data_Extraction_PreActualReg_ProdEnv_P00276_11_UR_W10JPO16JP",COMPLETED,3
"2020-09-28","P00230_02_MV_Analysis_DailyReport_B",STARTED,45
"2020-09-28","P00230_02_MV_Analysis_DailyReport_B",COMPLETED,45
"2020-09-28","P00222_Maternity_leave_setup__Manual__ProdEnv_P00222_UR",STARTED,14
"2020-09-28","P00222_Maternity_leave_setup__Manual__ProdEnv_P00222_UR",COMPLETED,14
"2020-09-28","P00057_GJUpload_SAP_W10JPO16JP_ProdEnv_P00057_AR_W10JPO16JP",STARTED,3
"2020-09-28","P00057_GJUpload_SAP_W10JPO16JP_ProdEnv_P00057_AR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00232_03_ColorSize_Report_Automation_A_ProdEnv_P00232_UR_W10ENO16EN",STARTED,30
"2020-09-28","P00232_03_ColorSize_Report_Automation_A_ProdEnv_P00232_UR_W10ENO16EN",COMPLETED,30
"2020-09-28","P00253_01_EC_Omni-channel_Sales_Report_ProdEnv_P00253_UR_W10ENO16EN",STARTED,16
"2020-09-28","P00253_01_EC_Omni-channel_Sales_Report_ProdEnv_P00253_UR_W10ENO16EN",COMPLETED,16
"2020-09-28","P00227_01_OutputMonthlySCMForecast_W10JPO16JP_ProdEnv_P00227_UR_W10JPO16JP",STARTED,2
"2020-09-28","P00227_01_OutputMonthlySCMForecast_W10JPO16JP_ProdEnv_P00227_UR_W10JPO16JP",COMPLETED,2
"2020-09-28","P00200_03_EC_Report_W10JPO16JP_ProdEnv_P00200_03_UR_W10JPO16JP",STARTED,13
"2020-09-28","P00200_03_EC_Report_W10JPO16JP_ProdEnv_P00200_03_UR_W10JPO16JP",COMPLETED,13
"2020-09-28","P00247_PL_Store_Process_ProdEnv_P00247_UR_W10JPO16EN",STARTED,9
"2020-09-28","P00247_PL_Store_Process_ProdEnv_P00247_UR_W10JPO16EN",COMPLETED,9
"2020-09-28","P00172_OutputInventoryForecast_ProdEnv_P00172_UR_W10JPO16JP",STARTED,2
"2020-09-28","P00172_OutputInventoryForecast_ProdEnv_P00172_UR_W10JPO16JP",COMPLETED,2
"2020-09-28","P00230_03_MV_Analysis_DailyReport_VBA_ProdEnv_P00230_UR",STARTED,5
"2020-09-28","P00230_03_MV_Analysis_DailyReport_VBA_ProdEnv_P00230_UR",COMPLETED,5
"2020-09-28","P00232_12_ColorSize_Report_Automation_J_ProdEnv_P00232_UR_W10ENO16EN",STARTED,30
"2020-09-28","P00232_12_ColorSize_Report_Automation_J_ProdEnv_P00232_UR_W10ENO16EN",COMPLETED,30
"2020-09-28","P00232_06_ColorSize_Report_Automation_D_ProdEnv_P00232_UR_W10ENO16EN",STARTED,30
"2020-09-28","P00232_06_ColorSize_Report_Automation_D_ProdEnv_P00232_UR_W10ENO16EN",COMPLETED,30
"2020-09-28","P00232_04_ColorSize_Report_Automation_B_ProdEnv_P00232_UR_W10ENO16EN",STARTED,30
"2020-09-28","P00232_04_ColorSize_Report_Automation_B_ProdEnv_P00232_UR_W10ENO16EN",COMPLETED,30
"2020-09-28","P00232_07_ColorSize_Report_Automation_E_ProdEnv_P00232_UR_W10ENO16EN",STARTED,30
"2020-09-28","P00232_07_ColorSize_Report_Automation_E_ProdEnv_P00232_UR_W10ENO16EN",COMPLETED,30
"2020-09-28","P00232_08_ColorSize_Report_Automation_F_ProdEnv_P00232_UR_W10ENO16EN",STARTED,30
"2020-09-28","P00232_08_ColorSize_Report_Automation_F_ProdEnv_P00232_UR_W10ENO16EN",COMPLETED,30
"2020-09-28","P00270_NewProductSalesResult_ProdEnv_P00270_UR_W10JPO16JP",STARTED,2
"2020-09-28","P00270_NewProductSalesResult_ProdEnv_P00270_UR_W10JPO16JP",COMPLETED,2
"2020-09-28","P00285_RPA_CO_SKU_History_ProdEnv_P00285_UR_W10ENO16EN",STARTED,9
"2020-09-28","P00285_RPA_CO_SKU_History_ProdEnv_P00285_UR_W10ENO16EN",COMPLETED,6
"2020-09-28","P00276_05_GU_Data_Extraction_DeptActualBySsn_ProdEnv_P00276_05_UR_W10JPO16JP",STARTED,1
"2020-09-28","P00276_05_GU_Data_Extraction_DeptActualBySsn_ProdEnv_P00276_05_UR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00232_05_ColorSize_Report_Automation_C_ProdEnv_P00232_UR_W10ENO16EN",STARTED,30
"2020-09-28","P00232_05_ColorSize_Report_Automation_C_ProdEnv_P00232_UR_W10ENO16EN",COMPLETED,30
"2020-09-28","P00276_03_GU_Data_Extraction_OfficialPlan_ProdEnv_P00276_03_UR_W10JPO16JP",STARTED,2
"2020-09-28","P00276_03_GU_Data_Extraction_OfficialPlan_ProdEnv_P00276_03_UR_W10JPO16JP",COMPLETED,2
"2020-09-28","P00211_01_LogisticsKPI_QueryToolAutomation_ProdEnv_P00211_UR_W10JPO16JP",STARTED,0
"2020-09-28","P00211_01_LogisticsKPI_QueryToolAutomation_ProdEnv_P00211_UR_W10JPO16JP",COMPLETED,0
"2020-09-28","P00141_OutputOfUnifiedManagementForm_W10JPO16JP_ProdEnv_P00141_UR_W10JPO16JP",STARTED,2
"2020-09-28","P00141_OutputOfUnifiedManagementForm_W10JPO16JP_ProdEnv_P00141_UR_W10JPO16JP",COMPLETED,2
"2020-09-28","P00255_RPA_TSF_ProdEnv_P00255_UR_W10ENO16EN",STARTED,7
"2020-09-28","P00255_RPA_TSF_ProdEnv_P00255_UR_W10ENO16EN",COMPLETED,6
"2020-09-28","P00237_ADC_DC_Inventory_Report_Download_ProdEnv_P00237_UR_W10ENO16EN",STARTED,8
"2020-09-28","P00237_ADC_DC_Inventory_Report_Download_ProdEnv_P00237_UR_W10ENO16EN",COMPLETED,6
"2020-09-28","P00254_01_RPA_Assort_Master_ProdEnv_P00254_UR_W10ENO16EN",STARTED,7
"2020-09-28","P00254_01_RPA_Assort_Master_ProdEnv_P00254_UR_W10ENO16EN",COMPLETED,6
"2020-09-28","P00015_2_SumUp200ThisWeek_W10JPO16JP_ProdEnv_P00015_AR_W10JPO16JP",STARTED,1
"2020-09-28","P00015_2_SumUp200ThisWeek_W10JPO16JP_ProdEnv_P00015_AR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00112_04_UpdateAuditRecord_W10JPO16JP",STARTED,0
"2020-09-28","P00112_04_UpdateAuditRecord_W10JPO16JP",COMPLETED,0
"2020-09-28","P00018_01_FixLogisticsActualCost_DownloadQuery_W10JPO16JP_ProdEnv_P00018_AR_W10JPO16JP",STARTED,1
"2020-09-28","P00018_01_FixLogisticsActualCost_DownloadQuery_W10JPO16JP_ProdEnv_P00018_AR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00240_04_VAT_Email_Receiving_ProdEnv_P00240_UR_W10ENO16EN",STARTED,0
"2020-09-28","P00240_04_VAT_Email_Receiving_ProdEnv_P00240_UR_W10ENO16EN",COMPLETED,0
"2020-09-28","P00254_02_RPA_ArrivalTo_Warehouse_Plan_ProdEnv_P00254_UR_W10ENO16EN",STARTED,7
"2020-09-28","P00254_02_RPA_ArrivalTo_Warehouse_Plan_ProdEnv_P00254_UR_W10ENO16EN",COMPLETED,6
"2020-09-28","P00286_RPA_Item_History_ProdEnv_P00286_UR_W10ENO16EN",STARTED,7
"2020-09-28","P00286_RPA_Item_History_ProdEnv_P00286_UR_W10ENO16EN",COMPLETED,6
"2020-09-28","P00245_05_Z_System_Automation_ProdEnv_P00245_UR_W10ENO16EN",STARTED,3
"2020-09-28","P00245_05_Z_System_Automation_ProdEnv_P00245_UR_W10ENO16EN",COMPLETED,3
"2020-09-28","P00015_4_SumByTheDayThisWeek_W10JPO16JP_ProdEnv_P00015_AR_W10JPO16JP",STARTED,1
"2020-09-28","P00015_4_SumByTheDayThisWeek_W10JPO16JP_ProdEnv_P00015_AR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00097_NttComWithdrawTransferAxUpload_W10JPO16JP_ProdEnv_P00097_AR_W10JPO16JP",STARTED,1
"2020-09-28","P00097_NttComWithdrawTransferAxUpload_W10JPO16JP_ProdEnv_P00097_AR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00245_04_Z_System_Automation_ProdEnv_P00245_UR_W10ENO16EN",STARTED,14
"2020-09-28","P00245_04_Z_System_Automation_ProdEnv_P00245_UR_W10ENO16EN",COMPLETED,14
"2020-09-28","P00276_12_GU_Data_Extraction_DLSheet_ProdEnv_P00276_12_UR_W10JPO16JP",STARTED,3
"2020-09-28","P00276_12_GU_Data_Extraction_DLSheet_ProdEnv_P00276_12_UR_W10JPO16JP",COMPLETED,3
"2020-09-28","P00232_09_ColorSize_Report_Automation_G_ProdEnv_P00232_UR_W10ENO16EN",STARTED,15
"2020-09-28","P00232_09_ColorSize_Report_Automation_G_ProdEnv_P00232_UR_W10ENO16EN",COMPLETED,15
"2020-09-28","P00226_01_Income_Inventory_Analysis_WeeklyReport_A_ProdEnv_P00226_UR",STARTED,3
"2020-09-28","P00226_01_Income_Inventory_Analysis_WeeklyReport_A_ProdEnv_P00226_UR",COMPLETED,3
"2020-09-28","P00257_01_RPA_fr_AS_weekly_plan_ProdEnv_P00257_UR_W10ENO16EN",STARTED,1
"2020-09-28","P00257_01_RPA_fr_AS_weekly_plan_ProdEnv_P00257_UR_W10ENO16EN",COMPLETED,0
"2020-09-28","P00226_02_Income_Inventory_Analysis_WeeklyReport_B_ProdEnv_P00226_UR",STARTED,3
"2020-09-28","P00226_02_Income_Inventory_Analysis_WeeklyReport_B_ProdEnv_P00226_UR",COMPLETED,3
"2020-09-28","P00318_Product_Dimension_Traffic_Data",STARTED,8
"2020-09-28","P00318_Product_Dimension_Traffic_Data",COMPLETED,4
"2020-09-28","P00257_02_RPA_fr_AG_weekly_plan_ProdEnv_P00257_UR_W10ENO16EN",STARTED,3
"2020-09-28","P00257_02_RPA_fr_AG_weekly_plan_ProdEnv_P00257_UR_W10ENO16EN",COMPLETED,0
"2020-09-28","P00245_01_Z_System_Automation_ProdEnv_P00245_UR_W10ENO16EN",STARTED,3
"2020-09-28","P00245_01_Z_System_Automation_ProdEnv_P00245_UR_W10ENO16EN",COMPLETED,3
"2020-09-28","P00280_Time_Attandence_Modification_Assistant_ProdEnv_P00280_UR_W10ENO16EN",STARTED,0
"2020-09-28","P00280_Time_Attandence_Modification_Assistant_ProdEnv_P00280_UR_W10ENO16EN",COMPLETED,0
"2020-09-28","P00232_10_ColorSize_Report_Automation_H_ProdEnv_P00232_UR_W10ENO16EN",STARTED,16
"2020-09-28","P00232_10_ColorSize_Report_Automation_H_ProdEnv_P00232_UR_W10ENO16EN",COMPLETED,15
"2020-09-28","P00319_Store_Traffic_Source_Data",STARTED,6
"2020-09-28","P00319_Store_Traffic_Source_Data",COMPLETED,3
"2020-09-28","P00276_06_GU_Data_Extraction_ProductionPlan_ProdEnv_P00276_06_UR_W10JPO16JP",STARTED,1
"2020-09-28","P00276_06_GU_Data_Extraction_ProductionPlan_ProdEnv_P00276_06_UR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00276_07_GU_Data_Extraction_SeasonalBudget_ProdEnv_P00276_07_UR_W10JPO16JP",STARTED,1
"2020-09-28","P00276_07_GU_Data_Extraction_SeasonalBudget_ProdEnv_P00276_07_UR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00276_08_GU_Data_Extraction_FiscalYrByDept_ProdEnv_P00276_08_UR_W10JPO16JP",STARTED,1
"2020-09-28","P00276_08_GU_Data_Extraction_FiscalYrByDept_ProdEnv_P00276_08_UR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00094_CMSTransactionAxUpload_W10JPO16JP_ProdEnv_P00094_AR_W10JPO16JP",STARTED,1
"2020-09-28","P00094_CMSTransactionAxUpload_W10JPO16JP_ProdEnv_P00094_AR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00245_06_Z_System_Automation_ProdEnv_P00245_UR_W10ENO16EN",STARTED,10
"2020-09-28","P00245_06_Z_System_Automation_ProdEnv_P00245_UR_W10ENO16EN",COMPLETED,10
"2020-09-28","P00098_NttEWWithdrawTransferAxUpload_W10JPO16JP_ProdEnv_P00098_AR_W10JPO16JP",STARTED,1
"2020-09-28","P00098_NttEWWithdrawTransferAxUpload_W10JPO16JP_ProdEnv_P00098_AR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00086_HmUnpaidRentAxUpload_W10JPO16JP_ProdEnv_P00086_AR_W10JPO16JP",STARTED,1
"2020-09-28","P00086_HmUnpaidRentAxUpload_W10JPO16JP_ProdEnv_P00086_AR_W10JPO16JP",COMPLETED,0
"2020-09-28","P00245_07_Z_System_Automation_ProdEnv_P00245_UR_W10ENO16EN",STARTED,13
"2020-09-28","P00245_07_Z_System_Automation_ProdEnv_P00245_UR_W10ENO16EN",COMPLETED,13
"2020-09-28","P00162_02_ContractRenewalOfFixedTermEmployees_W10JPO16JP_ProdEnv_P00162_AR_W10JPO16JP",STARTED,1
"2020-09-28","P00162_02_ContractRenewalOfFixedTermEmployees_W10JPO16JP_ProdEnv_P00162_AR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00285_RPA_CO_SKU_History",STARTED,3
"2020-09-28","P00285_RPA_CO_SKU_History",COMPLETED,1
"2020-09-28","P00276_13_GU_Data_Extraction_DeliveryDataList_ProdEnv_P00276_13_UR_W10JPO16JP",STARTED,1
"2020-09-28","P00276_13_GU_Data_Extraction_DeliveryDataList_ProdEnv_P00276_13_UR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00245_08_Z_System_Automation_ProdEnv_P00245_UR_W10ENO16EN",STARTED,5
"2020-09-28","P00245_08_Z_System_Automation_ProdEnv_P00245_UR_W10ENO16EN",COMPLETED,5
"2020-09-28","P00182_01_WeeklyLaborHoursManagement_ProdEnv_P00182_AR",STARTED,0
"2020-09-28","P00182_01_WeeklyLaborHoursManagement_ProdEnv_P00182_AR",COMPLETED,0
"2020-09-28","P00245_09_Z_System_Automation_ProdEnv_P00245_UR_W10ENO16EN",STARTED,10
"2020-09-28","P00245_09_Z_System_Automation_ProdEnv_P00245_UR_W10ENO16EN",COMPLETED,10
"2020-09-28","P00245_03_Z_System_Automation_ProdEnv_P00245_UR_W10ENO16EN",STARTED,4
"2020-09-28","P00245_03_Z_System_Automation_ProdEnv_P00245_UR_W10ENO16EN",COMPLETED,4
"2020-09-28","P00252_DailyReport",STARTED,2
"2020-09-28","P00252_DailyReport",COMPLETED,1
"2020-09-28","P00333_GU_Cost_Seq_List_ProdEnv_P00333_UR_W10JPO16JP",STARTED,1
"2020-09-28","P00333_GU_Cost_Seq_List_ProdEnv_P00333_UR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00245_02_Z_System_Automation_ProdEnv_P00245_UR_W10ENO16EN",STARTED,4
"2020-09-28","P00245_02_Z_System_Automation_ProdEnv_P00245_UR_W10ENO16EN",COMPLETED,4
